#{"t_start": 1771726473.1682377, "env_id": "None"}
r,l,t
0.45,198,27.636674
0.0,60,27.6397
0.0,40,27.642701
0.45555556,196,27.64837
0.0,31,27.654024
0.0,59,27.672526
0.0,159,27.693744
0.0,46,27.719944
0.0,324,27.722832
0.525,171,27.73883
0.0,324,27.741874
0.0,3,27.747788
0.0,53,27.785209
0.0,46,27.795906
0.0,37,27.81969
0.0,29,27.82526
0.0,142,27.849231
0.0,204,27.864749
0.3638889,229,27.904458
0.0,16,27.907177
0.0,37,27.918282
0.0,35,27.918294
0.0,28,27.923933
0.0,6,27.935173
0.0,24,27.973053
0.625,135,28.000051
0.0,34,28.026897
0.0,26,28.042799
0.0,12,28.058883
0.0,115,28.094738
0.11388889,319,28.105371
0.0,283,28.229
0.0,89,28.237373
0.7972222,73,28.237384
0.0,3,28.23739
0.0,52,28.243202
0.0,214,28.269265
0.0,137,28.288388
0.0,3,28.297143
0.0,4,28.30881
0.2361111,275,28.337645
0.11666667,318,28.343362
0.0,6,28.354731
0.0,41,28.354743
0.0,324,28.354748
0.0,324,28.371743
0.0,19,28.407636
0.0,28,28.422134
0.0,324,28.422146
0.0,324,28.425482
0.0,324,28.434355
0.0,324,28.44031
0.0,9,28.448917
0.44722223,199,28.452321
0.0,13,28.461497
0.0,4,28.472981
0.0,150,28.476283
0.0,274,28.49344
0.0,80,28.499259
0.0,324,28.527903
0.0,324,28.536676
0.0,15,28.542582
0.0,324,28.542594
0.0,39,28.563135
0.21666667,282,28.574481
0.0,49,28.58272
0.0,53,28.605263
0.0,245,28.605275
0.0,19,28.616571
0.0,324,28.616583
0.0,28,28.622562
0.0,56,28.636941
0.0,11,28.648428
0.0,107,28.662895
0.58055556,151,28.677058
0.0,24,28.743068
0.0,73,28.74308
0.0,52,28.752082
0.0,121,28.755217
0.0,39,28.758272
0.0,21,28.812032
0.0,98,28.820599
0.0,116,28.823756
0.0,28,28.837735
0.57222223,154,28.865929
0.0,17,28.871976
0.0,97,28.910549
0.625,135,28.910561
0.0,37,28.916648
0.0,60,28.925322
0.55,162,28.93433
0.48333332,186,28.96495
0.0,19,28.970986
0.0,38,28.974343
0.0,324,29.007816
0.0,17,29.022162
0.0,69,29.033362
0.0,14,29.047135
0.0,18,29.072965
0.0,36,29.072977
0.0,67,29.100545
0.0,137,29.129316
0.5361111,167,29.132434
0.0,24,29.138587
0.0,324,29.15866
0.0,83,29.158672
0.0,324,29.158677
0.0,14,29.171026
0.0,92,29.171039
0.0,5,29.174036
0.43333334,204,29.182662
0.0,5,29.18842
0.0,11,29.191344
0.0,31,29.222226
0.0,92,29.225174
0.0,20,29.22818
0.0,324,29.231018
0.0,3,29.23103
0.0,324,29.274749
0.0,74,29.280658
0.0,191,29.283942
0.0,36,29.283953
0.0,324,29.292517
0.0,275,29.359532
0.0,25,29.362366
0.0,75,29.371196
0.25833333,267,29.371208
0.5555556,160,29.384808
0.0,77,29.407409
0.0,66,29.416151
0.0,100,29.422284
0.0,24,29.427788
0.0,5,29.436914
0.0,309,29.44832
0.0,59,29.448332
0.18611111,293,29.451226
0.0,16,29.454386
0.0,8,29.460305
0.0,34,29.468879
0.0,16,29.474668
0.0,7,29.488817
0.0,37,29.491913
0.0,120,29.51167
0.0,22,29.522736
0.7083333,105,29.525896
0.0,27,29.528841
0.0,65,29.5481
0.0,27,29.567835
0.2638889,265,29.571002
0.0,56,29.57688
0.0,7,29.591057
0.40555555,214,29.637749
0.0,99,29.651773
0.63055557,133,29.660243
0.0,156,29.671814
0.0,56,29.685827
0.0,43,29.69728
0.0,79,29.697292
0.0,56,29.705976
0.0,15,29.715218
0.0,9,29.723933
0.0,32,29.744449
0.0,324,29.789259
0.31944445,245,29.79494
0.2638889,265,29.797804
0.0,48,29.823329
0.0,9,29.823341
0.6388889,130,29.823346
0.0,47,29.832242
0.39444444,218,29.843428
0.0,11,29.854896
0.0,24,29.863878
0.0,12,29.866934
0.0,11,29.886856
0.0,24,29.892555
0.0,148,29.909469
0.0,15,29.909482
0.0,9,29.912519
0.0,28,29.987383
0.0,94,29.990312
0.0,168,29.998499
0.0,121,30.004251
0.525,171,30.009686
0.0,8,30.032262
0.0,22,30.049753
0.0,92,30.082298
0.0,135,30.087871
0.0,324,30.105064
0.0,41,30.119378
0.0,101,30.127639
0.0,6,30.136437
0.0,102,30.151385
0.0,89,30.162579
0.0,22,30.190662
0.0,324,30.193609
0.0,324,30.202369
0.3888889,220,30.213892
0.0,25,30.222727
0.0,11,30.225712
0.0,46,30.237344
0.0,162,30.248442
0.0,78,30.254271
0.0,81,30.280311
0.0,69,30.280324
0.0,11,30.310361
0.0,48,30.327335
0.0,124,30.341463
0.0,324,30.366612
0.0,324,30.366624
0.0,3,30.375885
0.0,50,30.379104
0.5361111,167,30.382092
0.0,51,30.394038
0.0,61,30.39987
0.0,57,30.41691
0.0,324,30.431617
0.0,79,30.448435
0.30555555,250,30.453803
0.0,5,30.467811
0.0,324,30.486826
0.0,26,30.490133
