time/fps,time/total_timesteps,shield/actions_allowed,rollout/ep_rew_mean,time/iterations,shield/actions_block_ignored,shield/actions_blocked,shield/constant_delta,time/time_elapsed,rollout/ep_len_mean,train/learning_rate,train/value_loss,train/n_updates,train/approx_kl,train/clip_range,train/clip_fraction,train/entropy_loss,train/policy_gradient_loss,train/loss,train/explained_variance,shield/stage,shield/transition_timestep,shield/ignore_prob
4213,4079616,3496089,0.8915356993675232,83,0,333904,,968,27.59,0.0003,0.0025900835812232496,820,0.0013674204,0.2,0.011271158854166666,-0.14214382645053167,-0.000593478764979712,0.005673935636878014,0.5600991249084473,,,
4214,4128768,3541894,0.8786786794662476,84,0,337189,,979,28.41,0.0003,0.002598992552642206,830,0.013919763,0.2,0.014613850911458334,-0.1490749863286813,-0.0009629156306800724,0.004921960644423962,0.568696916103363,,,
4214,4177920,3587627,0.8629643321037292,85,0,340548,,991,27.28,0.0003,0.0028673164849654614,840,0.0032512834,0.2,0.036061604817708336,-0.2223064702625076,-0.0023592449190194503,-0.00758660864084959,0.5343862175941467,,,
4214,4227072,3633277,0.8871427774429321,86,0,343987,,1003,28.82,0.0003,0.0027204298611953467,850,0.002534014,0.2,0.020147705078125,-0.21250944642039638,-0.0014055613146410906,0.002129625529050827,0.5563215017318726,,,
4213,4276224,3678829,0.8896428942680359,87,0,347530,,1014,28.12,0.0003,0.002704003399776411,860,0.003629302,0.2,0.022678629557291666,-0.21423024170411128,-0.0016767996254202443,-0.006548421923071146,0.5630371570587158,,,
4213,4325376,3724469,0.8725714087486267,88,0,350955,,1026,27.39,0.0003,0.002520477822023774,870,0.001994103,0.2,0.0209716796875,-0.21316819226679704,-0.0014855135417140748,-0.005089444573968649,0.568290650844574,,,
4213,4374528,3769904,0.872999906539917,89,0,354602,,1038,27.22,0.0003,0.0028523059225335603,880,0.0022863306,0.2,0.020758056640625,-0.20452830009162426,-0.0015650711986988123,-0.00026898866053670645,0.5492790341377258,,,
4213,4423680,3815186,0.8828215003013611,90,0,358356,,1049,27.6,0.0003,0.0031528976704673067,890,0.0020148633,0.2,0.023541259765625,-0.19900369048894692,-0.0014934397218894445,0.003951911814510822,0.5288194417953491,,,
4214,4472832,3860070,0.891035795211792,91,0,362514,,1061,27.77,0.0003,0.002903322156695746,900,0.009544403,0.2,0.035723876953125,-0.23858420225636412,-0.0025067934057005914,-0.008240927942097187,0.5449929237365723,,,
4214,4521984,3905204,0.8786427974700928,92,0,366423,,1072,28.45,0.0003,0.0027879469193067053,910,0.0029128587,0.2,0.025374348958333334,-0.23646758516163877,-0.0020379464258136674,-0.002316027181223035,0.5518327951431274,,,
4215,4571136,3950620,0.892214298248291,93,0,370057,,1084,27.46,0.0003,0.003027141435571442,920,0.0025926281,0.2,0.023272705078125,-0.21940316514422495,-0.0018734895808544632,-0.0034458220470696688,0.5467531681060791,,,
4215,4620288,3995935,0.9028928279876709,94,0,373807,,1095,27.19,0.0003,0.0025657763439085103,930,0.0022809452,0.2,0.021256510416666666,-0.2055187805943812,-0.0017745667580432686,0.0004537751665338874,0.5826858282089233,,,
4215,4669440,4041498,0.8874642252922058,95,0,377265,,1107,25.95,0.0003,0.0028749959464524485,940,0.0018369779,0.2,0.01566162109375,-0.19627763355771702,-0.0009372470212232049,-0.003434225684031844,0.5552403926849365,,,
4215,4718592,4086899,0.9005000591278076,96,0,380897,,1119,27.86,0.0003,0.0025762405376857107,950,0.0017748516,0.2,0.020058186848958333,-0.1879465582082048,-0.0017373428475669546,0.00015202228678390384,0.5817348957061768,,,
4215,4767744,4132444,0.875964343547821,97,0,384389,,1130,29.17,0.0003,0.002840320359852437,960,0.0057516606,0.2,0.05063273111979167,-0.2334276312108462,-0.0034687638960046265,-0.006882577668875456,0.5558474063873291,,,
4215,4816896,4177720,0.9006428718566895,98,0,388162,,1142,27.82,0.0003,0.00246918686019247,970,0.0025604477,0.2,0.03722737630208333,-0.23964839722029865,-0.0041128660607379665,-0.0035655400715768337,0.5728222131729126,,,
4215,4866048,4222909,0.8854642510414124,99,0,392051,,1154,26.76,0.0003,0.0024300894781845274,980,0.14990193,0.2,0.03838704427083333,-0.18695376274796824,-0.0045496895090764156,0.0017490506870672107,0.5818989276885986,,,
4215,4915200,4268119,0.8998571038246155,100,0,395893,,1165,28.04,0.0003,0.0030512534445733762,990,0.0018017614,0.2,0.014267985026041667,-0.17835539899145564,-0.001032414773059524,0.0014831445878371596,0.5524526238441467,,,
4215,4964352,4313217,0.8892143368721008,101,0,399867,,1177,28.43,0.0003,0.003072846463510359,1000,0.002074112,0.2,0.01573486328125,-0.17867481398085752,-0.000975980079723134,-0.002758057788014412,0.5416157245635986,,,
4214,5013504,4358250,0.8867856860160828,102,0,403917,,1189,26.2,0.0003,0.002641088058044261,1010,0.0013802266,0.2,0.012894694010416667,-0.16824323961045592,-0.0009204549510589762,0.00418918626382947,0.5669326782226562,,,
