rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,time/iterations,time/fps,train/policy_gradient_loss,train/learning_rate,train/clip_fraction,train/approx_kl,train/explained_variance,train/n_updates,train/clip_range,train/loss,train/value_loss,train/entropy_loss
228.65,754,159744,0.0,78,211,-0.005061101990577299,0.0003,0.06708984375,0.007217288,0.8390393853187561,770,0.2,-0.03355754539370537,5.1604471590849246e-05,-1.0175589494407178
229.62,763,161792,0.0,79,211,-0.005830184146907414,0.0003,0.198681640625,0.012136806,0.9383810758590698,780,0.2,-0.007900872267782688,1.1175711632027685e-05,-1.0457071997225285
229.62,773,163840,0.0,80,211,-0.010228845835808898,0.0003,0.221533203125,0.036343656,0.8683125376701355,790,0.2,-0.004794226493686438,1.1286215261918642e-05,-0.989494681544602
229.86,782,165888,0.0,81,211,0.016765411406959176,0.0003,0.1947265625,0.02941641,0.9250860214233398,800,0.2,-0.029056726023554802,6.61305874288587e-05,-0.9618570355698466
232.8,791,167936,0.0,82,212,-0.004128429526463151,0.0003,0.161328125,0.011923458,0.9081345200538635,810,0.2,-0.0017065745778381824,1.8721848399128048e-06,-1.2766258910298347
232.8,801,169984,0.0,83,212,-0.0019187838101061062,0.0003,0.1138671875,0.010135946,0.933380663394928,820,0.2,0.021822795271873474,8.471802273202211e-07,-1.2497320167720318
231.54,811,172032,0.0,84,212,-0.006138726756034885,0.0003,0.092724609375,0.017895935,0.7328547835350037,830,0.2,-0.042826782912015915,1.3698814478146914e-05,-1.1687745288014413
233.62,821,174080,0.0,85,211,-0.007469049654173432,0.0003,0.061181640625,0.008728841,0.7871264219284058,840,0.2,0.0017492884071543813,3.5317744781782065e-05,-1.2051898565143346
236.09,831,176128,0.0,86,211,-0.0037944407333270645,0.0003,0.1486328125,0.0130719,0.7308876514434814,850,0.2,-0.018229162320494652,1.907124253541781e-06,-1.1914628982543944
239.45,840,178176,0.0,87,211,-0.008171040206798352,0.0003,0.10478515625,0.012432417,0.917113184928894,860,0.2,0.010606972500681877,5.085317566211334e-07,-1.2628619853407144
239.45,849,180224,0.0,88,212,-0.002479959264746867,0.0003,0.04716796875,0.007548105,0.9334262609481812,870,0.2,0.005924409255385399,4.576471127282211e-07,-1.1981904495507478
242.99,858,182272,0.0,89,212,-0.012962403640267439,0.0003,0.078759765625,0.015106504,0.9400919079780579,880,0.2,-0.020222585648298264,1.700033425677816e-06,-1.1331411454826594
246.77,869,184320,0.0,90,211,-0.001519200362963602,0.0003,0.015478515625,0.008603639,0.9499519467353821,890,0.2,-0.008581279776990414,7.816541428967704e-06,-1.169425805285573
246.77,880,186368,0.0,91,211,-0.003996016692690318,0.0003,0.0431640625,0.009149596,0.8811777234077454,900,0.2,-0.029433179646730423,5.021075478506276e-07,-1.1309755690395833
246.29,890,188416,0.0,92,211,-0.002675147927948274,0.0003,0.04521484375,0.008661954,0.9279179573059082,910,0.2,0.014149035327136517,1.2473595646933512e-07,-1.1989825882017613
246.29,899,190464,0.0,93,211,-0.004967706346360501,0.0003,0.047900390625,0.010134407,0.8979799747467041,920,0.2,-0.009506553411483765,9.63163617628826e-07,-1.1752768494188786
246.19,908,192512,0.0,94,211,-0.00186805833800463,0.0003,0.06025390625,0.0071023884,0.9396028518676758,930,0.2,0.01793805882334709,2.4548715630814955e-05,-1.227678981795907
246.19,918,194560,0.0,95,211,-0.002449668426561402,0.0003,0.0501953125,0.012538741,0.7889881134033203,940,0.2,-0.04763271287083626,7.540647616322005e-08,-1.1875630803406239
247.58,929,196608,0.0,96,211,-0.0054584634679486045,0.0003,0.092138671875,0.009263423,0.8565273880958557,950,0.2,-0.019078737124800682,4.665844764034643e-06,-1.2196397203952074
247.58,939,198656,0.0,97,211,-0.002631975113763474,0.0003,0.050146484375,0.004555152,0.9178202152252197,960,0.2,-0.0004977477947250009,2.8679627657179906e-07,-1.244010305032134
247.33,948,200704,0.0,98,211,-0.003865342571225483,0.0003,0.072998046875,0.01376912,0.9351325035095215,970,0.2,-0.013909910805523396,1.378881132697296e-05,-1.2577179249376058
