time/total_timesteps,rollout/ep_rew_mean,time/time_elapsed,time/fps,rollout/ep_len_mean,time/iterations,train/loss,train/entropy_loss,train/policy_gradient_loss,train/approx_kl,train/n_updates,train/clip_fraction,train/explained_variance,train/value_loss,train/clip_range,train/learning_rate
92160,0.85582142,185,496,28.2,45,-0.004817819222807884,-0.30703679551370444,-0.007020914098393405,0.011684865,440,0.065185546875,0.3325791358947754,0.007991067228431348,0.2,0.0003
94208,0.84182141,189,496,28.72,46,-0.010836581699550152,-0.3620737331919372,-0.006341986360712326,0.018426608,450,0.056591796875,0.07054126262664795,0.015569126322952797,0.2,0.0003
96256,0.8536785400000001,193,496,27.16,47,0.0051039038226008415,-0.3843533704057336,-0.005486016275244765,0.00736586,460,0.06513671875,0.2886344790458679,0.009673325603216654,0.2,0.0003
98304,0.86360713,198,496,27.74,48,0.0166904479265213,-0.4002893871627748,-0.010270796019176487,0.029409045,470,0.08955078125,0.33154600858688354,0.006101411605777684,0.2,0.0003
100352,0.87310714,202,496,27.86,49,-0.02930617332458496,-0.4026742048561573,-0.012847488777333637,0.026776915,480,0.078564453125,0.3909148573875427,0.006827161488763523,0.2,0.0003
102400,0.8537857099999999,206,496,27.86,50,-0.013330535031855106,-0.37545636501163243,-0.005155820863728877,0.01800406,490,0.060546875,0.28497982025146484,0.006272460586842499,0.2,0.0003
104448,0.8736071799999999,210,495,27.11,51,-0.01253472175449133,-0.36747613018378616,-0.006098427299002651,0.015426464,500,0.07529296875,0.34539109468460083,0.006579954683911637,0.2,0.0003
106496,0.86150003,214,495,28.43,52,-0.003526891116052866,-0.4092688073404133,-0.005132425831106957,0.013827401,510,0.1078125,0.5118234157562256,0.0026872262948018032,0.2,0.0003
108544,0.8640357600000002,219,495,30.08,53,-0.032444704324007034,-0.47492096619680524,-0.003853254427667707,0.010143047,520,0.08203125,0.2713974714279175,0.011956075435591629,0.2,0.0003
110592,0.8792500499999999,223,495,28.65,54,-0.020708583295345306,-0.45083823064342143,-0.007744319034100044,0.011488261,530,0.09423828125,0.3147823214530945,0.005068551667500287,0.2,0.0003
112640,0.85532143,227,494,27.68,55,-0.005186641123145819,-0.415658135060221,-0.006160157582780812,0.021283565,540,0.080224609375,0.38465648889541626,0.006302214699462638,0.2,0.0003
114688,0.8506785700000001,231,494,28.25,56,0.009844291023910046,-0.46913548205047845,-0.003349522638745839,0.018280508,550,0.08486328125,0.39414364099502563,0.009097607899457216,0.2,0.0003
116736,0.86989285,235,494,25.66,57,-0.025528598576784134,-0.4854139030911028,-0.008340916193265002,0.016623417,560,0.099658203125,0.47357994318008423,0.003388041223297478,0.2,0.0003
118784,0.86314289,240,494,27.85,58,-0.024325508624315262,-0.5227341679856181,-0.004748271752760047,0.026525214,570,0.09267578125,0.3732401728630066,0.007012348963689874,0.2,0.0003
120832,0.8819999800000001,244,494,27.49,59,-0.025925952941179276,-0.5461561296135187,-0.00980992982367752,0.013302416,580,0.112255859375,0.26360630989074707,0.008715082722847,0.2,0.0003
122880,0.8795000300000001,248,494,25.41,60,0.00961183849722147,-0.4939335831440985,-0.006913676809199387,0.013456729,590,0.07490234375,0.5675183534622192,0.0022374164222128457,0.2,0.0003
124928,0.8620357300000001,252,494,27.8,61,0.010524516925215721,-0.46108146794140337,-0.009558978633140213,0.014020647,600,0.124169921875,0.5413166284561157,0.002698319760929735,0.2,0.0003
126976,0.8581071800000001,256,494,26.43,62,-0.012344442307949066,-0.47345271622762086,-0.0029828762548277155,0.017023884,610,0.0955078125,0.3516961336135864,0.006802968358169892,0.2,0.0003
129024,0.8915714199999999,261,494,25.16,63,-0.014747285284101963,-0.47275537718087435,-0.006008614899474196,0.011408981,620,0.101025390625,0.3655010461807251,0.007357946902993717,0.2,0.0003
131072,0.8277500500000001,265,494,23.89,64,0.00618408340960741,-0.4393900209106505,-0.005071134689933388,0.011069429,630,0.096533203125,0.3466426134109497,0.007143691289820708,0.2,0.0003
133120,0.8457143,269,493,24.98,65,-0.015986032783985138,-0.446518565248698,-0.006875530838442501,0.009987295,640,0.07294921875,0.24764305353164673,0.012406153985648417,0.2,0.0003
135168,0.87489283,273,493,24.63,66,-0.005699119530618191,-0.46480108657851815,-0.003483376282383688,0.016375128,650,0.098486328125,0.2953571677207947,0.013039732822653605,0.2,0.0003
137216,0.8426071799999998,277,493,25.55,67,0.012414739467203617,-0.41888107554987075,-0.0046182193647837265,0.010992333,660,0.065087890625,0.31054723262786865,0.011442886464283219,0.2,0.0003
139264,0.88260714,282,493,25.0,68,-0.014939411543309689,-0.4064702168107033,-0.007678506920638028,0.010162489,670,0.0712890625,0.1479530930519104,0.014439814600336831,0.2,0.0003
141312,0.8814999700000001,286,493,25.12,69,-0.017917700111865997,-0.4049352274276316,-0.009579997963555797,0.032104373,680,0.0865234375,0.3223908543586731,0.007820963744234178,0.2,0.0003
143360,0.8946071500000001,290,493,26.84,70,-0.0176831167191267,-0.47328656166791916,-0.0070523480622796345,0.013396342,690,0.087939453125,0.3662608861923218,0.007154589704077808,0.2,0.0003
145408,0.8528214900000001,294,493,25.07,71,0.250126451253891,-0.42864371091127396,-0.011832212792069186,0.020616204,700,0.110986328125,0.4907063841819763,0.0020397828986460807,0.2,0.0003
147456,0.8679286,298,493,23.65,72,-0.008918952196836472,-0.4508463563397527,-0.009109207854635315,0.017694842,710,0.1146484375,0.2703281044960022,0.012085904620107613,0.2,0.0003
149504,0.8738571399999999,303,493,24.75,73,-0.0015904027968645096,-0.4264008244499564,-0.012112644423905295,0.04348536,720,0.130078125,0.32868582010269165,0.007657424883655039,0.2,0.0003
151552,0.8315713999999998,307,493,23.37,74,-0.0020156800746917725,-0.39399508368223907,-0.00982994107034756,0.0141569665,730,0.07978515625,0.279325008392334,0.009023217949288665,0.2,0.0003
