time/fps,rollout/ep_len_mean,time/total_timesteps,time/iterations,time/time_elapsed,rollout/ep_rew_mean,train/policy_gradient_loss,train/value_loss,train/clip_range,train/clip_fraction,train/approx_kl,train/explained_variance,train/n_updates,train/learning_rate,train/entropy_loss,train/loss
4856,17.81,3637248,74,748,0.7600235939025879,-0.0006335965730916844,0.016187777812592685,0.2,0.013712565104166666,0.002538849,0.2945399284362793,730,0.0003,-0.13302134316957867,0.0035837963223457336
4856,18.04,3686400,75,759,0.7790390849113464,-0.0009272295224945992,0.016780076915407942,0.2,0.014381917317708333,0.0022894666,0.2836037278175354,740,0.0003,-0.1313315299184372,0.007291801273822784
4856,17.92,3735552,76,769,0.7788281440734863,-0.0008740972401938052,0.01812788494232033,0.2,0.015694173177083333,0.0015944443,0.2683260440826416,750,0.0003,-0.12623299623761947,0.00811956636607647
4855,17.75,3784704,77,779,0.7495311498641968,-0.0007502262491167736,0.017137324268211764,0.2,0.014129638671875,0.0019145976,0.27406418323516846,760,0.0003,-0.11805614690141132,0.009434517472982407
4855,18.56,3833856,78,789,0.7677031755447388,-0.0007120060188147666,0.01658515586799088,0.2,0.011362711588541666,0.0023493383,0.2895459532737732,770,0.0003,-0.12215441609732806,0.007058477960526943
4855,17.99,3883008,79,799,0.7394610047340393,-0.0009589588800129907,0.017791021817780955,0.2,0.028006998697916667,0.0045913737,0.2813301682472229,780,0.0003,-0.14672301950243613,0.0027814749628305435
4855,18.93,3932160,80,809,0.7667187452316284,-0.0031947262100099276,0.016331604894852112,0.2,0.06937255859375,0.017863758,0.2851579785346985,790,0.0003,-0.19699182080415387,0.009052904322743416
4855,17.96,3981312,81,819,0.7790390849113464,-0.002952578831718711,0.017052935591345887,0.2,0.048323567708333334,0.05500787,0.2852388620376587,800,0.0003,-0.15420756223223483,0.007078933529555798
4855,17.51,4030464,82,830,0.7415702939033508,-0.0016446767506446728,0.017152913798054215,0.2,0.023069254557291665,0.016203763,0.299002468585968,810,0.0003,-0.1373568328640734,0.009388387203216553
4855,18.38,4079616,83,840,0.8280898332595825,-0.0009054994803894563,0.01893683744977655,0.2,0.013800048828125,0.0016256537,0.28604352474212646,820,0.0003,-0.1275117793198054,0.012609254568815231
4855,17.77,4128768,84,850,0.6918163895606995,-0.001361826416086842,0.015583154587390406,0.2,0.029305013020833333,0.00736968,0.2929401397705078,830,0.0003,-0.14409948102353762,0.007042792625725269
4853,19.3,4177920,85,860,0.7265077829360962,-0.0034728650796751028,0.01793366848238899,0.2,0.078643798828125,0.031173289,0.277859628200531,840,0.0003,-0.18727444927596176,0.001306941732764244
4852,19.71,4227072,86,871,0.8328163027763367,-0.0017694381838130842,0.01723256976232127,0.2,0.030328369140625,0.03903604,0.2898467779159546,850,0.0003,-0.1577004800007368,-0.0015889904461801052
4851,17.96,4276224,87,881,0.7498125433921814,-0.0011676418888479625,0.017743812957875586,0.2,0.018475341796875,0.0032890355,0.2893015742301941,860,0.0003,-0.1580703446175903,0.0020898887887597084
4850,19.28,4325376,88,891,0.7940819263458252,-0.0008675155674003084,0.018183712028864343,0.2,0.017755126953125,0.003093959,0.2858065962791443,870,0.0003,-0.15485083358750368,0.0016830600798130035
4849,18.78,4374528,89,902,0.7367540001869202,-0.0019756756064756094,0.015653831173888952,0.2,0.05533447265625,0.007801572,0.3016073703765869,880,0.0003,-0.19671232535814245,0.0016309735365211964
4847,19.4,4423680,90,912,0.8033085465431213,-0.002436779662881842,0.015790444211112722,0.2,0.050616455078125,0.0036081763,0.29092490673065186,890,0.0003,-0.23086200205143542,0.007331082131713629
4846,17.91,4472832,91,922,0.7910429239273071,-0.003308408605456255,0.01795090926558866,0.2,0.0477783203125,0.1464412,0.27592408657073975,900,0.0003,-0.15360874564697344,0.0017780717462301254
4844,17.9,4521984,92,933,0.7882657051086426,-0.0012541285953981665,0.01634908082317755,0.2,0.016764322916666668,0.0021709818,0.2954307794570923,910,0.0003,-0.15129481912978615,0.009623338468372822
4843,20.47,4571136,93,943,0.7321835160255432,-0.0011351443945386563,0.01674981647544579,0.2,0.025254313151041666,0.006810304,0.2807770371437073,920,0.0003,-0.17013474887547395,-0.0033758003264665604
4842,20.02,4620288,94,954,0.7820078134536743,-0.0025864347549941157,0.01571353030303726,0.2,0.04852701822916667,0.0057550506,0.2858843207359314,930,0.0003,-0.23659591408601652,0.0003318856470286846
4842,16.85,4669440,95,964,0.7625547051429749,-0.0026646671337706112,0.014744488601718331,0.2,0.043841552734375,0.039109897,0.30456387996673584,940,0.0003,-0.19181252315174788,0.0052857170812785625
4842,17.99,4718592,96,974,0.7287929654121399,-0.0016992692648273079,0.015540947634144686,0.2,0.02694091796875,0.00902976,0.3016299605369568,950,0.0003,-0.1750743191689253,0.0020693987607955933
4842,18.74,4767744,97,984,0.7661563158035278,-0.0012652692249199996,0.01519989578713042,0.2,0.025909423828125,0.0018057214,0.29986774921417236,960,0.0003,-0.1962346830482905,0.004580448381602764
4842,17.79,4816896,98,994,0.7504454255104065,-0.0011362614213794586,0.016324217851069987,0.2,0.023443603515625,0.009291313,0.2910318970680237,970,0.0003,-0.17034560233199347,0.011338013224303722
4842,18.57,4866048,99,1004,0.7492149472236633,-0.0010219063948170514,0.018870488352210182,0.2,0.017344156901041668,0.0030411335,0.28117823600769043,980,0.0003,-0.1532690753772234,-0.0056251036003232
4841,17.6,4915200,100,1015,0.7607617378234863,-0.0010773038401869902,0.017909213162056403,0.2,0.015374755859375,0.0020646772,0.2902226448059082,990,0.0003,-0.1546078266769958,0.005909176543354988
4841,16.7,4964352,101,1025,0.7338553667068481,-0.00113148714996593,0.016485419724873888,0.2,0.016778564453125,0.001987029,0.2908834218978882,1000,0.0003,-0.14350932632029678,0.006665566470474005
4841,18.1,5013504,102,1035,0.7483007907867432,-0.0007995209733659673,0.017736668915555736,0.2,0.012565104166666667,0.0017462069,0.28345775604248047,1010,0.0003,-0.14252894634458546,0.004049316048622131
