time/fps,rollout/ep_len_mean,time/total_timesteps,time/iterations,time/time_elapsed,rollout/ep_rew_mean,train/policy_gradient_loss,train/value_loss,train/clip_range,train/clip_fraction,train/approx_kl,train/explained_variance,train/n_updates,train/learning_rate,train/entropy_loss,train/loss
4859,196.37,4521984,92,930,0.0,-0.012142666622154744,9.540166272759593e-12,0.2,0.17226969401041667,0.02410452,-3.2334184646606445,910,0.0003,-1.366409453128775,-0.025798693299293518
4859,199.93,4571136,93,940,0.0,-0.01640744746813046,3.7948664576530624e-11,0.2,0.21110026041666666,0.035489872,-2.8704395294189453,920,0.0003,-1.3721984439219037,-0.03748178854584694
4859,196.81,4620288,94,950,0.0,-0.01209699759868575,1.6778897079270558e-13,0.2,0.18905843098958333,0.021137169,-2.575740337371826,930,0.0003,-1.3504007403428355,-0.012975024059414864
4859,196.39,4669440,95,960,0.0,-0.013115798809424935,4.238267453779487e-11,0.2,0.18435262044270834,0.022538798,-0.8647060394287109,940,0.0003,-1.33551021485279,-0.02639135532081127
4859,200.0,4718592,96,971,0.0,-0.014602418372245058,6.972134765018798e-12,0.2,0.16259358723958334,0.023294533,-2.3178725242614746,950,0.0003,-1.3287199708943567,-0.029624532908201218
4859,198.25,4767744,97,981,0.0,-0.01475011647392724,1.5911461208396568e-11,0.2,0.195501708984375,0.030971626,-2.3862979412078857,960,0.0003,-1.3570610735565425,-0.01446039229631424
4859,197.76,4816896,98,991,0.0,-0.014853166152048895,2.884866276176104e-12,0.2,0.16347249348958334,0.020278618,-1.9856019020080566,970,0.0003,-1.3726440657551089,-0.011257613077759743
4858,200.0,4866048,99,1001,0.0,-0.016856251028123857,2.8560823597279816e-10,0.2,0.19948527018229167,0.026631301,-1.6521070003509521,980,0.0003,-1.352690795622766,-0.03438597172498703
4858,198.48,4915200,100,1011,0.0,-0.013553231158463555,2.51107305417716e-13,0.2,0.16799723307291667,0.020405218,-0.4299212694168091,990,0.0003,-1.3462650234500566,-0.00978615041822195
4857,199.92,4964352,101,1021,0.0,-0.01489665382214298,7.906834230574411e-10,0.2,0.17367960611979166,0.028637828,-2.5986127853393555,1000,0.0003,-1.3673078830664356,-0.02294931188225746
4857,198.68,5013504,102,1032,0.0,-0.015635265992508116,3.687825107533215e-14,0.2,0.19759928385416667,0.0281647,-0.9638234376907349,1010,0.0003,-1.3999120684961477,0.007438287138938904
