#{"t_start": 1773065012.0891163, "env_id": "None"}
r,l,t
0.0,56,14.814291
0.0,32,14.816317
0.0,33,14.824092
0.0,37,14.824105
0.0,19,14.82411
0.0,191,14.82613
0.0,33,14.826142
0.0,7,14.828075
0.0,95,14.841428
0.0,3,14.847237
0.0,38,14.853238
0.0,37,14.85325
0.0,109,14.868738
0.0,28,14.870803
0.0,26,14.874794
0.0,28,14.878684
0.0,17,14.886362
0.0,33,14.892263
0.0,13,14.896305
0.0,50,14.896317
0.0,37,14.898276
0.0,2,14.900256
0.0,40,14.90223
0.0,27,14.906172
0.0,252,14.90823
0.0,9,14.914254
0.0,6,14.920153
0.0,17,14.931976
