time/fps,rollout/ep_len_mean,time/total_timesteps,time/time_elapsed,rollout/ep_rew_mean,time/iterations,train/loss,train/entropy_loss,train/approx_kl,train/policy_gradient_loss,train/learning_rate,train/clip_range,train/value_loss,train/clip_fraction,train/explained_variance,train/n_updates,shield_cutoff_timestep
499,58.56,90112,180,0.5062778000000001,44,-0.0005018711090087891,-0.8926061015576124,0.015677076,-0.01337640521742287,0.0003,0.2,0.016984966107702348,0.136865234375,0.4191330075263977,430,
499,60.04,92160,184,0.5832500100000001,45,-0.004213021602481604,-0.8502140566706657,0.014961612,-0.012345375228323973,0.0003,0.2,0.015182297807768919,0.13935546875,0.4044106602668762,440,
499,61.27,94208,188,0.5690833200000001,46,-0.02924286760389805,-0.8125867579132319,0.012157958,-0.012942208358435892,0.0003,0.2,0.01516185598447919,0.132958984375,0.4541664123535156,450,
500,55.57,96256,192,0.5615277700000001,47,-0.025723828002810478,-0.8669107532128691,0.013322661,-0.01180394516850356,0.0003,0.2,0.016073061143106315,0.118994140625,0.31687384843826294,460,
499,54.79,98304,196,0.5171943999999999,48,-0.02739337459206581,-0.8692228375002742,0.011268522,-0.012247026173281484,0.0003,0.2,0.01968080337974243,0.128564453125,0.38610970973968506,470,
499,53.29,100352,200,0.5004443899999999,49,-0.02560112252831459,-0.7744886487722397,0.010517687,-0.009417304806993343,0.0003,0.2,0.018827949694241397,0.10205078125,0.3962641954421997,480,
499,53.67,102400,204,0.5160277400000001,50,-0.012660978361964226,-0.7008609000593424,0.009907257,-0.012917790388019056,0.0003,0.2,0.022859237308148296,0.13203125,0.4529950022697449,490,
499,55.07,104448,208,0.5766944,51,-0.008610445074737072,-0.7645409597083926,0.019621477,-0.010956651094602421,0.0003,0.2,0.021352352818939834,0.1287109375,0.2717539072036743,500,
499,54.28,106496,213,0.5743055499999999,52,-0.005656754598021507,-0.7622551158070564,0.011162552,-0.013009248375601601,0.0003,0.2,0.019221966131590308,0.122802734375,0.348088800907135,510,
499,57.22,108544,217,0.58558332,53,-0.021037228405475616,-0.7387353867292404,0.0109821195,-0.009045642345154193,0.0003,0.2,0.01946124312526081,0.111328125,0.4374461770057678,520,
498,53.6,110592,221,0.58936111,54,0.00667308084666729,-0.66307822028175,0.015103132,-0.014996873224299634,0.0003,0.2,0.01905324454419315,0.13603515625,0.40635836124420166,530,
498,53.47,112640,225,0.6328333300000001,55,-0.0005812626332044601,-0.6921635694801808,0.014566484,-0.01144264108443167,0.0003,0.2,0.021028939189272934,0.125146484375,0.3639744520187378,540,
498,54.66,114688,230,0.61208333,56,0.01042652316391468,-0.728751540184021,0.015288632,-0.012985013074649032,0.0003,0.2,0.01633209339051973,0.126953125,0.3065261244773865,550,
498,58.25,116736,234,0.6454166799999999,57,-0.013196934945881367,-0.6709421729668975,0.012828197,-0.011296586111711804,0.0003,0.2,0.015659428361686878,0.110791015625,0.4312422275543213,560,
497,53.97,118784,238,0.64858335,58,-0.02104032225906849,-0.6662056460045278,0.014471322,-0.0116870270925574,0.0003,0.2,0.012259687567711808,0.12021484375,0.4033859372138977,570,
497,51.71,120832,242,0.6627777899999999,59,0.0023460444062948227,-0.6531766101717948,0.009762684,-0.011368214648246066,0.0003,0.2,0.017863351898267866,0.102490234375,0.4911695718765259,580,
497,55.78,122880,247,0.6411389,60,-0.015343309380114079,-0.6934282589703799,0.011138355,-0.010207035763596651,0.0003,0.2,0.014018522991682403,0.110791015625,0.4460482597351074,590,
496,60.46,124928,251,0.63799998,61,-0.018547900021076202,-0.7336156617850065,0.011075107,-0.008201728967833333,0.0003,0.2,0.010939639050047845,0.10400390625,0.4695010185241699,600,
496,59.24,126976,255,0.6412222299999999,62,0.002637916710227728,-0.6539576636627317,0.009736158,-0.00903276802127948,0.0003,0.2,0.012562146775599104,0.097265625,0.4813191294670105,610,
495,60.45,129024,260,0.67336111,63,0.0015133493579924107,-0.6569167863577604,0.016298205,-0.011873794588609599,0.0003,0.2,0.011927115684375166,0.110791015625,0.5712724328041077,620,
495,56.19,131072,264,0.63991667,64,-0.024115435779094696,-0.6895504388958216,0.016286904,-0.009640969485917594,0.0003,0.2,0.00910940705362009,0.12353515625,0.44775450229644775,630,
495,55.51,133120,268,0.6272500299999999,65,0.024715647101402283,-0.6591681152582168,0.01552384,-0.010693368168722373,0.0003,0.2,0.015425313913146966,0.120556640625,0.48898762464523315,640,
495,52.52,135168,273,0.61888894,66,-0.00345735065639019,-0.6404900421388448,0.010775441,-0.013485911014140584,0.0003,0.2,0.019517477610497734,0.112744140625,0.3968515992164612,650,
494,49.83,137216,277,0.6499722800000001,67,0.014069397002458572,-0.5644961663521826,0.010619877,-0.008517151488922537,0.0003,0.2,0.014832473506976385,0.086083984375,0.5086851716041565,660,
494,49.85,139264,281,0.62352783,68,-0.01890273578464985,-0.5903915856033564,0.015283668,-0.012126934324624018,0.0003,0.2,0.0161573994657374,0.09658203125,0.5203765630722046,670,
494,53.39,141312,285,0.6325278,69,-0.025931086391210556,-0.6931712921708822,0.012995392,-0.01248384841310326,0.0003,0.2,0.01709768018044997,0.133056640625,0.4682481288909912,680,
494,54.13,143360,290,0.6650555399999999,70,0.015340511687099934,-0.6552043216302991,0.024732284,-0.007999852132343221,0.0003,0.2,0.014737872348632663,0.107861328125,0.5120795965194702,690,
493,53.73,145408,294,0.67336105,71,-0.015415618196129799,-0.6445757075212896,0.017477354,-0.009533860010560603,0.0003,0.2,0.011737640407227445,0.12236328125,0.40110474824905396,700,
493,51.76,147456,298,0.6956666400000002,72,-0.017019713297486305,-0.6288317925296724,0.018739548,-0.010259791330463485,0.0003,0.2,0.013594256904616487,0.10029296875,0.515606164932251,710,
493,51.97,149504,303,0.69511106,73,-0.004365116823464632,-0.5503063621930778,0.007821675,-0.009513638333010022,0.0003,0.2,0.010646626564266626,0.097412109375,0.5583699941635132,720,
493,53.92,151552,307,0.7549999299999999,74,-0.0063756913878023624,-0.5391425118781626,0.014951013,-0.008176142955198884,0.0003,0.2,0.010989360633539036,0.09833984375,0.5219566822052002,730,
493,57.59,153600,311,0.7115277,75,-0.02022225596010685,-0.5949455138295889,0.013011586,-0.009582680107268971,0.0003,0.2,0.006250894308323041,0.0970703125,0.5733118057250977,740,
492,55.72,155648,315,0.65055554,76,-0.01255993265658617,-0.6398801570758224,0.014020589,-0.012296795767906588,0.0003,0.2,0.013487025692302267,0.113525390625,0.3510512113571167,750,
492,56.13,157696,320,0.5844722400000001,77,-0.004088651854544878,-0.6393429657444358,0.025320034,-0.011719593395537232,0.0003,0.2,0.014585742208873853,0.114111328125,0.4448316693305969,760,
492,51.31,159744,324,0.62272224,78,-0.024114731699228287,-0.661384399048984,0.018604312,-0.012826241350558121,0.0003,0.2,0.014102569213719107,0.148583984375,0.5353176593780518,770,
492,53.76,161792,328,0.5996666899999998,79,-0.008607788011431694,-0.6438197006471456,0.016990129,-0.014163250751880695,0.0003,0.2,0.010511152335675433,0.127490234375,0.5772420763969421,780,
492,50.82,163840,332,0.5900555799999999,80,-0.03721445053815842,-0.6991404246538877,0.0120167155,-0.014913700504985172,0.0003,0.2,0.014595158127485774,0.133203125,0.5198734998703003,790,
492,55.64,165888,337,0.58791669,81,0.004095002077519894,-0.6222822885960341,0.009209317,-0.009822449871717254,0.0003,0.2,0.01624020090675913,0.104736328125,0.5737537741661072,800,
491,59.32,167936,341,0.60083336,82,0.005901915952563286,-0.6828581221401692,0.034953244,-0.012455402492196298,0.0003,0.2,0.0106860048341332,0.135546875,0.5286382436752319,810,
491,64.61,169984,345,0.6390000100000001,83,-0.026339881122112274,-0.8046345334500075,0.01588704,-0.011675677275343332,0.0003,0.2,0.012094393470033538,0.13212890625,0.3249139189720154,820,
491,64.03,172032,350,0.59733335,84,0.013253195211291313,-0.7115055456757545,0.013517788,-0.011625242924492341,0.0003,0.2,0.015347546366683673,0.127685546875,0.3923291563987732,830,
491,61.21,174080,354,0.61480554,85,0.006896325387060642,-0.6924848383292556,0.012045089,-0.012491691524337512,0.0003,0.2,0.016070089023560285,0.1142578125,0.42413759231567383,840,
490,59.57,176128,358,0.5539722,86,0.00527810025960207,-0.6607704536058009,0.014867606,-0.011908336193300784,0.0003,0.2,0.013809150172164664,0.1130859375,0.2981933355331421,850,
490,57.35,178176,362,0.53986108,87,-0.0024492163211107254,-0.6445281461812555,0.01481222,-0.014344964666088344,0.0003,0.2,0.019685911023407242,0.1212890625,0.3492269515991211,860,
490,54.58,180224,367,0.61558332,88,-0.007747190073132515,-0.5774144000373781,0.014353476,-0.01420280948659638,0.0003,0.2,0.01746245376416482,0.1150390625,0.4786851406097412,870,
490,57.44,182272,371,0.6951110899999999,89,0.005522315390408039,-0.5495389385148883,0.010955,-0.009078926761139883,0.0003,0.2,0.013250433164648712,0.09443359375,0.4548186659812927,880,
490,55.99,184320,375,0.7376944300000001,90,0.004182048607617617,-0.5145809517242015,0.016126364,-0.007381139294011518,0.0003,0.2,0.00788641717081191,0.098779296875,0.5348657965660095,890,
490,51.72,186368,380,0.7301110799999999,91,-0.021860096603631973,-0.5680312527343631,0.017881759,-0.0138319886624231,0.0003,0.2,0.013688646942318883,0.1205078125,0.47944021224975586,900,
490,49.14,188416,384,0.6912499599999999,92,-0.005000785458832979,-0.495190545078367,0.012766676,-0.015038021167129045,0.0003,0.2,0.011023479406139814,0.12197265625,0.4155375361442566,910,
489,50.42,190464,388,0.6863055400000002,93,0.007869597524404526,-0.558437919896096,0.013102943,-0.011422537274484057,0.0003,0.2,0.017968734123860484,0.127001953125,0.3249339461326599,920,
489,49.99,192512,393,0.7039444400000002,94,-0.009309235960245132,-0.5273641098290682,0.013034842,-0.006057190301362425,0.0003,0.2,0.013609285377606284,0.088232421875,0.38606971502304077,930,
489,45.09,194560,397,0.6529722499999999,95,-0.00556974159553647,-0.5686283170245587,0.011141302,-0.008037064051313792,0.0003,0.2,0.01374135590303922,0.088427734375,0.5101180076599121,940,
489,49.23,196608,401,0.64561112,96,-0.0008678818121552467,-0.6087781948968768,0.012366186,-0.009845816106098937,0.0003,0.2,0.022515206231037154,0.106494140625,0.32784944772720337,950,
489,49.69,198656,405,0.7015833199999999,97,-0.030286148190498352,-0.592399075999856,0.011624972,-0.009883746114792303,0.0003,0.2,0.013695678935619071,0.093505859375,0.44562989473342896,960,
489,54.38,200704,410,0.69499999,98,-0.008665111847221851,-0.5631637347862124,0.01682757,-0.011461138275626582,0.0003,0.2,0.011986191985488403,0.12158203125,0.40683192014694214,970,
