rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,time/iterations,time/fps,train/policy_gradient_loss,train/learning_rate,train/clip_fraction,train/approx_kl,train/explained_variance,train/n_updates,train/clip_range,train/loss,train/value_loss,train/entropy_loss
200.0,2205,161792,0.0,79,73,-0.0071439945444581095,0.0003,0.111376953125,0.009026127,-0.035674452781677246,780,0.2,-0.021054254844784737,1.8722561253847746e-07,-1.4044586971402169
200.0,2232,163840,0.0,80,73,-0.0035184488660888746,0.0003,0.053076171875,0.007366359,-0.006681203842163086,790,0.2,0.017591441050171852,1.5795785732408697e-06,-1.3741950001567602
200.0,2264,165888,0.0,81,73,-0.0041936252600862645,0.0003,0.07763671875,0.007848368,-0.026374340057373047,800,0.2,0.01880316436290741,7.454819322866984e-07,-1.4121217742562293
200.0,2294,167936,0.0,82,73,-0.004347565393254626,0.0003,0.066162109375,0.008290641,-0.043807268142700195,810,0.2,-0.0341930128633976,2.1576950294179693e-05,-1.3961868163198232
200.0,2321,169984,0.0,83,73,-0.009464916322031058,0.0003,0.18818359375,0.020283729,-0.07027542591094971,820,0.2,0.01938004046678543,6.402987211290983e-08,-1.5126905892044307
200.0,2351,172032,0.0,84,73,-0.005134771620214451,0.0003,0.071484375,0.008303947,0.010078132152557373,830,0.2,-0.0058469572104513645,1.1111022725895232e-07,-1.5070465374737978
200.0,2380,174080,0.0,85,73,-0.0035643431911012158,0.0003,0.066650390625,0.010571552,0.01901984214782715,840,0.2,-0.036378514021635056,1.4221595247606438e-07,-1.5158368464559318
200.0,2407,176128,0.0,86,73,-0.005251681499066763,0.0003,0.082763671875,0.011562896,-0.006750941276550293,850,0.2,-0.012010783888399601,1.7905554575391168e-07,-1.4814539059996605
200.0,2436,178176,0.0,87,73,-0.0005269425600999966,0.0003,0.0265625,0.007913988,-0.053795576095581055,860,0.2,0.027821490541100502,3.645758189621106e-06,-1.4972030200064181
200.0,2465,180224,0.0,88,73,-0.00813098250364419,0.0003,0.11103515625,0.015434831,-0.001149296760559082,870,0.2,-0.017839450389146805,1.3470073956647899e-05,-1.412932064011693
200.0,2490,182272,0.0,89,73,-0.0019618430102127603,0.0003,0.042138671875,0.007776613,-0.0027618408203125,880,0.2,-0.001010737381875515,9.786989625670817e-08,-1.429456103593111
200.0,2518,184320,0.0,90,73,-0.004509854341449682,0.0003,0.04853515625,0.013104454,-0.0004649162292480469,890,0.2,0.02560996636748314,1.6099337192959639e-07,-1.3819539658725262
200.0,2548,186368,0.0,91,73,-0.002343314376776107,0.0003,0.06201171875,0.010692858,-0.0059168338775634766,900,0.2,-0.03546066954731941,4.165093106015677e-06,-1.4151196710765361
200.0,2573,188416,0.0,92,73,-0.0024001866739126855,0.0003,0.0451171875,0.00847499,-0.007772684097290039,910,0.2,-0.01704227365553379,1.1839634371305086e-07,-1.4139557667076588
200.0,2602,190464,0.0,93,73,-0.004857590903702658,0.0003,0.06953125,0.011737419,0.001965761184692383,920,0.2,-0.023901838809251785,3.142755955314047e-06,-1.328691164404154
200.0,2632,192512,0.0,94,73,-0.0038683026126818732,0.0003,0.060791015625,0.0074766353,-0.04714381694793701,930,0.2,-0.002985618310049176,5.880927362868303e-06,-1.3459209300577641
200.0,2660,194560,0.0,95,73,-0.0036297061160439625,0.0003,0.053759765625,0.0064448877,0.08535033464431763,940,0.2,-0.005010953638702631,5.405471167480242e-07,-1.353434481471777
200.0,2688,196608,0.0,96,73,-0.003245323689770885,0.0003,0.053466796875,0.00848267,0.18508517742156982,950,0.2,-0.010499647818505764,3.937328713987534e-07,-1.3618909880518912
200.0,2719,198656,0.0,97,73,-0.0008594211147283203,0.0003,0.0294921875,0.005721858,0.0025278329849243164,960,0.2,-0.01889062114059925,2.327522916657559e-06,-1.3878814045339822
200.0,2746,200704,0.0,98,73,-0.0016296616260660813,0.0003,0.026611328125,0.01134024,0.11162704229354858,970,0.2,-0.004383081570267677,6.65478493415886e-07,-1.2953628305345775
