time/fps,time/total_timesteps,shield/actions_allowed,rollout/ep_rew_mean,time/iterations,shield/actions_block_ignored,shield/actions_blocked,shield/constant_delta,time/time_elapsed,rollout/ep_len_mean,train/learning_rate,train/value_loss,train/n_updates,train/approx_kl,train/clip_range,train/clip_fraction,train/entropy_loss,train/policy_gradient_loss,train/loss,train/explained_variance,shield/stage,shield/transition_timestep,shield/ignore_prob
3973,4177920,1828225,0.7699531316757202,85,0,2128243,,1051,17.96,0.0003,0.016903281099318216,840,0.0043503554,0.2,0.039449055989583336,-0.5908255929748217,-0.0017564454807143192,0.0002227267250418663,0.29271650314331055,,,
3972,4227072,1852485,0.7599531412124634,86,0,2152536,,1064,17.89,0.0003,0.016102205367982,850,0.0035589116,0.2,0.031744384765625,-0.5815591443019609,-0.0012751561631375806,0.008900371380150318,0.2982320785522461,,,
3972,4276224,1877031,0.7141015529632568,87,0,2176589,,1076,16.55,0.0003,0.01765643361529025,860,0.003811953,0.2,0.0335693359375,-0.5736979049009582,-0.0014400400986839183,0.008188853971660137,0.280592143535614,,,
3972,4325376,1901200,0.7879843711853027,88,0,2200896,,1088,18.11,0.0003,0.01800189989177549,870,0.004034774,0.2,0.03310953776041667,-0.5661916743653516,-0.0011289919337893176,0.005118119530379772,0.2814432382583618,,,
3971,4374528,1925279,0.7629413604736328,89,0,2225319,,1101,17.22,0.0003,0.01809943663999244,880,0.0036130913,0.2,0.0386474609375,-0.5715814473107457,-0.0017011776902412141,0.002248103730380535,0.289387583732605,,,
3970,4423680,1949344,0.800163984298706,90,0,2249798,,1114,17.61,0.0003,0.017511153938782324,890,0.002993657,0.2,0.0284912109375,-0.5709358089603483,-0.0012435883405487401,-0.0005796011537313461,0.2879248261451721,,,
3970,4472832,1973210,0.7788984179496765,91,0,2274445,,1126,17.99,0.0003,0.018633509000695388,900,0.0032897852,0.2,0.0322021484375,-0.5555482872761786,-0.0014548888659192017,0.009295236319303513,0.27723079919815063,,,
3970,4521984,1997149,0.8419375419616699,92,0,2298945,,1138,19.63,0.0003,0.017448165219078268,910,0.0032867726,0.2,0.028495279947916667,-0.554112359136343,-0.0011342621569686647,0.008522512391209602,0.2830725312232971,,,
3969,4571136,2021033,0.7022383809089661,93,0,2323579,,1151,17.28,0.0003,0.017345572318542207,920,0.0035312744,0.2,0.036566162109375,-0.5516159232550611,-0.0019389453349504039,0.007684021256864071,0.2852911353111267,,,
3969,4620288,2044423,0.7692500352859497,94,0,2348744,,1163,17.86,0.0003,0.015949312373413703,930,0.0034502484,0.2,0.033433024088541666,-0.5378750902755807,-0.0016252043925608936,0.014299948699772358,0.2997100353240967,,,
3968,4669440,2067929,0.7433984875679016,95,0,2373743,,1176,17.04,0.0003,0.017304164218512597,940,0.0031352572,0.2,0.028043619791666665,-0.5282048088343193,-0.0012816031248197154,0.010582498274743557,0.28758037090301514,,,
3968,4718592,2091623,0.8087929487228394,96,0,2398601,,1189,18.03,0.0003,0.017319548342978427,950,0.004144884,0.2,0.03302408854166667,-0.5318403700832277,-0.0013886219253739303,0.018314994871616364,0.2815479040145874,,,
3967,4767744,2115530,0.7501640915870667,97,0,2423280,,1201,18.0,0.0003,0.01659702402782083,960,0.0037101957,0.2,0.031317138671875,-0.5186622646792481,-0.001546227766417966,0.009767353534698486,0.2881615161895752,,,
3967,4816896,2139073,0.7794257402420044,98,0,2448295,,1214,17.54,0.0003,0.01929086349288506,970,0.004556901,0.2,0.029502360026041667,-0.5117886820342392,-0.0011358225673272196,0.007152161560952663,0.27216386795043945,,,
3966,4866048,2162455,0.7339257597923279,99,0,2473430,,1226,16.64,0.0003,0.01603728563253147,980,0.0035287393,0.2,0.035980224609375,-0.5100784558181961,-0.0017000818870049747,0.009098692797124386,0.29375946521759033,,,
3966,4915200,2185873,0.7545585632324219,100,0,2498491,,1239,16.77,0.0003,0.017373814842236848,990,0.0031350376,0.2,0.030167643229166666,-0.5197549795421461,-0.0014666662876455423,0.007673520594835281,0.2838097810745239,,,
3965,4964352,2209239,0.777773380279541,101,0,2523590,,1251,18.56,0.0003,0.0169510853481673,1000,0.0033343819,0.2,0.023250325520833334,-0.5172298838384449,-0.001115840674538049,0.00835317000746727,0.2863709330558777,,,
3964,5013504,2233050,0.8075976371765137,102,0,2548303,,1264,18.37,0.0003,0.016935932333338618,1010,0.0033876642,0.2,0.032781982421875,-0.5023750228341669,-0.0013580135094343859,0.008052320219576359,0.28594970703125,,,
