time/time_elapsed,rollout/ep_rew_mean,time/iterations,time/fps,time/total_timesteps,rollout/ep_len_mean,train/loss,train/n_updates,train/learning_rate,train/clip_fraction,train/policy_gradient_loss,train/value_loss,train/approx_kl,train/explained_variance,train/clip_range,train/entropy_loss,shield_cutoff_timestep
563,0.8778571486473083,57,4968,2801664,20.82,0.007330805063247681,560,0.0003,0.014198811848958333,-0.0007055945502240017,0.010212492016580654,0.0016549922,0.2923787832260132,0.2,-0.10947459308275333,
573,0.8889642953872681,58,4971,2850816,20.39,0.003937157802283764,570,0.0003,0.01370849609375,-0.0008182993564029554,0.009266240059271997,0.0025468282,0.29685115814208984,0.2,-0.09959578849375247,
583,0.9170357584953308,59,4972,2899968,20.6,0.008734353817999363,580,0.0003,0.017403157552083333,-0.001363107240164633,0.011745975132483485,0.0087334,0.264740526676178,0.2,-0.12866222012089565,
593,0.8878572583198547,60,4971,2949120,20.75,0.00547447893768549,590,0.0003,0.019694010416666668,-0.0012566306006798792,0.010454535654389474,0.001878514,0.28780508041381836,0.2,-0.13642222742006804,
603,0.8917499780654907,61,4971,2998272,22.38,-0.003638554597273469,600,0.0003,0.03733113606770833,-0.001810568718125675,0.008918573423216003,0.0038832186,0.29540711641311646,0.2,-0.14561501707648858,
615,0.839821457862854,62,4954,3047424,20.98,0.0052128685638308525,610,0.0003,0.030057779947916665,-0.001643944154966448,0.010861955132471242,0.0037512195,0.2622835040092468,0.2,-0.15246745142309617,
624,0.8672142028808594,63,4955,3096576,21.35,-0.0033613103441894054,620,0.0003,0.020340983072916666,-0.0008890100843927939,0.01066234256268217,0.0017147221,0.26520830392837524,0.2,-0.13608204984727004,
634,0.8659642934799194,64,4958,3145728,21.37,0.009806524962186813,630,0.0003,0.017940266927083334,-0.0011041727940209966,0.01064409356743757,0.0022609418,0.27456629276275635,0.2,-0.1287050035626938,
644,0.9060356616973877,65,4960,3194880,20.93,0.013382410630583763,640,0.0003,0.020170084635416665,-0.00134039174439143,0.010211637803695339,0.0036163374,0.288097083568573,0.2,-0.13028707459646588,
653,0.884178638458252,66,4962,3244032,21.65,0.004709060303866863,650,0.0003,0.019466145833333334,-0.0013400144653739213,0.010706325247519998,0.0042939386,0.2885585427284241,0.2,-0.13496881315950304,
663,0.8703570365905762,67,4963,3293184,20.05,0.008926508016884327,660,0.0003,0.018570963541666666,-0.0010960755992073246,0.010428105772310422,0.0014564074,0.28849440813064575,0.2,-0.134706021406843,
673,0.8810714483261108,68,4964,3342336,19.81,0.004375398624688387,670,0.0003,0.016562906901041667,-0.001325917824942735,0.010674872763775056,0.0021926921,0.2865564823150635,0.2,-0.1234692965905803,
682,0.9063214659690857,69,4966,3391488,21.03,0.004638454876840115,680,0.0003,0.019730631510416666,-0.0013488299614740147,0.009400437868256025,0.004763016,0.2886652946472168,0.2,-0.11325180330701794,
692,0.8950356245040894,70,4966,3440640,21.3,0.004160592798143625,690,0.0003,0.01600341796875,-0.0010358781799065279,0.009027761206986422,0.0023461177,0.2923673391342163,0.2,-0.11421895103994757,
702,0.8651785850524902,71,4966,3489792,18.71,0.00332823907956481,700,0.0003,0.018994140625,-0.0012104137495953181,0.011862407019846918,0.004957636,0.2571803331375122,0.2,-0.11114729343680665,
712,0.8952857851982117,72,4965,3538944,21.3,-0.0028750523924827576,710,0.0003,0.012150065104166666,-0.0007104484899476423,0.010324302641553611,0.0017066546,0.27481353282928467,0.2,-0.10342530142903948,
722,0.8703214526176453,73,4965,3588096,19.96,0.013997504487633705,720,0.0003,0.016349283854166667,-0.0009676054977414121,0.010823330411646263,0.0026474043,0.26035112142562866,0.2,-0.10961775281466543,
732,0.8976429104804993,74,4965,3637248,20.56,0.0045545753091573715,730,0.0003,0.016239420572916666,-0.0009966272082237992,0.011473847525242794,0.003201884,0.2562849521636963,0.2,-0.11457050921550642,
742,0.8766427636146545,75,4965,3686400,20.92,0.003021356649696827,740,0.0003,0.015476481119791666,-0.0008808618943779342,0.01041422955465047,0.002703848,0.27335262298583984,0.2,-0.11140643055938805,
752,0.8855714201927185,76,4966,3735552,21.56,-0.003694443963468075,750,0.0003,0.011214192708333333,-0.0005347542022718699,0.010386982511045062,0.0022436418,0.26865285634994507,0.2,-0.11535101988896107,
761,0.8886429667472839,77,4968,3784704,20.39,0.002025487832725048,760,0.0003,0.013818359375,-0.0011095602321423332,0.009061392318775082,0.0018839417,0.2911984324455261,0.2,-0.10297353663093721,
771,0.8697500824928284,78,4969,3833856,20.48,0.007963846437633038,770,0.0003,0.011366780598958333,-0.0011706907524967392,0.009969598573843542,0.0016234893,0.28166770935058594,0.2,-0.0974642640678212,
781,0.8688927292823792,79,4970,3883008,20.57,-0.0034219841472804546,780,0.0003,0.012534586588541667,-0.0006255506391729189,0.011678264077030083,0.0021830627,0.2699522376060486,0.2,-0.10024617171147839,
790,0.9021428823471069,80,4972,3932160,19.31,0.0023224735632538795,790,0.0003,0.011311848958333334,-0.0007700589888069468,0.010806951190291632,0.0014437608,0.27263206243515015,0.2,-0.09811872786376626,
800,0.9003928303718567,81,4974,3981312,22.55,0.0036847880110144615,800,0.0003,0.022918701171875,-0.0012238901244321218,0.010514738030178706,0.0067510963,0.2741609215736389,0.2,-0.12227020770078526,
812,0.8771428465843201,82,4961,4030464,21.07,-0.002148931846022606,810,0.0003,0.03906656901041667,-0.0018096492500262683,0.011052500709835537,0.007901173,0.2590121626853943,0.2,-0.16329163513146341,
822,0.8836070895195007,83,4961,4079616,21.99,0.006351424381136894,820,0.0003,0.032328287760416664,-0.0019119329393409619,0.011192470080580582,0.010778711,0.28210997581481934,0.2,-0.14536135667391742,
832,0.8689643740653992,84,4961,4128768,20.53,-0.0012939264997839928,830,0.0003,0.019415283203125,-0.001106452550523803,0.008944404848201278,0.0014860198,0.310519814491272,0.2,-0.12599935141236832,
841,0.8768213391304016,85,4962,4177920,20.94,0.0028463094495236874,840,0.0003,0.022149658203125,-0.001480525211142473,0.00949901769963617,0.0033450313,0.29940950870513916,0.2,-0.11949571666773409,
851,0.8975713849067688,86,4963,4227072,20.61,0.010053500533103943,850,0.0003,0.01885986328125,-0.0011696239158482057,0.00927324897414413,0.00198705,0.29425048828125,0.2,-0.116716070791396,
861,0.8883926868438721,87,4965,4276224,20.36,0.0013059396296739578,860,0.0003,0.016097005208333334,-0.0009935711141224601,0.01006862639284615,0.0024632346,0.2742006778717041,0.2,-0.117205927206669,
871,0.8849642872810364,88,4964,4325376,21.36,-0.0018490098882466555,870,0.0003,0.021687825520833332,-0.0012534024811429844,0.009552028880898433,0.00896869,0.2818174362182617,0.2,-0.11429389818028236,
881,0.8645714521408081,89,4964,4374528,21.42,0.005244949832558632,880,0.0003,0.031241861979166667,-0.0023569816819266026,0.008333743667693246,0.003326835,0.2932897210121155,0.2,-0.1342061002816384,
890,0.9004285931587219,90,4966,4423680,19.6,-0.004270242061465979,890,0.0003,0.025948079427083333,-0.002441419989554561,0.011021926128281241,0.05175103,0.26554322242736816,0.2,-0.10079492945612098,
900,0.9135357141494751,91,4967,4472832,21.53,-0.00013413489796221256,900,0.0003,0.014408365885416666,-0.0008320211859124053,0.010105151818000499,0.0061365026,0.2971901297569275,0.2,-0.10116371480204786,
910,0.8902499675750732,92,4966,4521984,19.94,0.01555076614022255,910,0.0003,0.015915934244791666,-0.0008192484850648422,0.010812050335819853,0.0023195667,0.2862352728843689,0.2,-0.09552768624465292,
920,0.8754284381866455,93,4966,4571136,21.32,0.0012444672174751759,920,0.0003,0.0150634765625,-0.0010950727524080624,0.010051420380113996,0.005883036,0.2880089282989502,0.2,-0.101548067049589,
930,0.897071361541748,94,4966,4620288,20.57,0.0036718016490340233,930,0.0003,0.017124430338541666,-0.0012299739972453,0.011522497717911999,0.002144789,0.2784799337387085,0.2,-0.10730448180887227,
940,0.8757500648498535,95,4965,4669440,21.24,0.005200144834816456,940,0.0003,0.018558756510416666,-0.0013179457064021942,0.010311528018731527,0.008121158,0.2884678840637207,0.2,-0.10162921223090962,
950,0.8857855796813965,96,4965,4718592,21.38,0.003845296334475279,950,0.0003,0.013181559244791667,-0.0006906168491089677,0.013095812349032105,0.002825913,0.2484447956085205,0.2,-0.09769040031048158,
960,0.8869642615318298,97,4965,4767744,20.9,0.007021863479167223,960,0.0003,0.013728841145833334,-0.0012099739142892455,0.010669898137408988,0.0021186487,0.285711407661438,0.2,-0.10322632701718248,
970,0.8782500624656677,98,4965,4816896,20.72,-0.0013891831040382385,970,0.0003,0.022772216796875,-0.0013355830169530236,0.009851978772106425,0.008844332,0.27730047702789307,0.2,-0.11176455610742171,
980,0.8889999389648438,99,4964,4866048,20.14,0.004698105156421661,980,0.0003,0.020851643880208333,-0.0016290800955781985,0.00962555062451429,0.0047409236,0.29528480768203735,0.2,-0.10441535748541356,
990,0.8423571586608887,100,4964,4915200,19.66,0.00228812824934721,990,0.0003,0.01363525390625,-0.0008179898553862585,0.010322660379582278,0.0013844315,0.2754543423652649,0.2,-0.08754493158970339,
999,0.8880357146263123,101,4964,4964352,20.51,0.006885037291795015,1000,0.0003,0.011558024088541667,-0.0007284127922503103,0.011593238413115613,0.0016102223,0.2593924403190613,0.2,-0.07864292461696702,
1012,0.8980000019073486,102,4952,5013504,20.45,0.0006987634114921093,1010,0.0003,0.013804117838541666,-0.000900098332719305,0.009225991697288312,0.0019597334,0.30041927099227905,0.2,-0.08229623450509584,
